,Content ID,Type of Content,Category,Type of Reaction,Datetime,Sentiment,Score
24069,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,love,2021-05-23 15:48:57,positive,65.0
24070,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,cherish,2021-06-02 22:38:53,positive,70.0
24071,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,indifferent,2020-09-28 02:53:13,neutral,20.0
24072,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,disgust,2020-08-26 22:04:54,negative,0.0
24073,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,worried,2021-01-19 23:50:30,negative,12.0
24074,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,super love,2020-11-19 06:59:33,positive,75.0
24075,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,adore,2020-10-21 18:56:24,positive,72.0
24076,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,dislike,2021-01-11 22:53:39,negative,10.0
24077,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,heart,2020-08-11 21:14:44,positive,60.0
24078,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,super love,2021-02-19 08:20:52,positive,75.0
24079,58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,peeking,2020-08-23 05:09:37,neutral,35.0
24080,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,interested,2020-07-14 21:24:29,positive,30.0
24081,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,intrigued,2020-08-24 10:37:47,positive,45.0
24082,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,want,2021-01-16 04:26:43,positive,70.0
24083,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,cherish,2021-06-17 14:36:33,positive,70.0
24084,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,worried,2021-05-28 16:56:59,negative,12.0
24085,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,scared,2021-01-14 02:11:55,negative,15.0
24086,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,peeking,2021-04-28 13:55:07,neutral,35.0
24087,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,scared,2020-11-24 21:59:49,negative,15.0
24088,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,dislike,2021-01-10 13:58:23,negative,10.0
24089,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,hate,2021-01-23 11:17:25,negative,5.0
24090,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,worried,2020-08-07 03:21:04,negative,12.0
24091,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,peeking,2021-02-17 10:31:29,neutral,35.0
24092,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,interested,2020-11-26 06:24:59,positive,30.0
24093,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,adore,2020-08-27 03:12:13,positive,72.0
24094,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,dislike,2021-01-14 14:01:06,negative,10.0
24095,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,cherish,2020-07-01 14:48:46,positive,70.0
24096,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,want,2020-09-15 20:11:05,positive,70.0
24097,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,cherish,2021-03-07 13:51:12,positive,70.0
24098,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,dislike,2020-08-23 17:38:20,negative,10.0
24099,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,interested,2021-01-04 15:25:20,positive,30.0
24100,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,heart,2021-04-13 15:05:41,positive,60.0
24101,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,interested,2021-05-21 01:49:30,positive,30.0
24102,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,want,2020-09-29 23:02:10,positive,70.0
24103,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,adore,2021-02-16 21:47:01,positive,72.0
24104,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,like,2021-03-11 16:12:47,positive,50.0
24105,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,cherish,2020-11-21 06:27:27,positive,70.0
24106,9c8f1389-d04e-4a55-a2f5-1612539b70a7,audio,technology,indifferent,2020-12-10 21:21:45,neutral,20.0
24107,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,want,2020-06-25 03:20:35,positive,70.0
24108,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,worried,2021-03-30 05:54:02,negative,12.0
24109,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,worried,2020-06-27 11:42:25,negative,12.0
24110,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,heart,2020-06-22 01:18:41,positive,60.0
24111,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,love,2020-07-12 14:51:43,positive,65.0
24112,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,interested,2020-06-22 23:58:55,positive,30.0
24113,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,dislike,2020-07-10 12:20:26,negative,10.0
24114,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,hate,2021-01-04 14:18:39,negative,5.0
24115,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,love,2021-04-22 06:57:29,positive,65.0
24116,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,dislike,2021-03-26 22:25:36,negative,10.0
24117,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,indifferent,2021-01-01 13:31:42,neutral,20.0
24118,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,worried,2021-04-19 15:37:41,negative,12.0
24119,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,dislike,2021-04-18 18:18:48,negative,10.0
24120,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,intrigued,2021-04-27 16:32:58,positive,45.0
24121,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,hate,2021-02-16 17:15:55,negative,5.0
24122,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,peeking,2020-12-09 01:00:06,neutral,35.0
24123,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,disgust,2020-10-04 19:59:15,negative,0.0
24124,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,want,2021-01-29 18:52:32,positive,70.0
24125,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,love,2020-07-02 01:14:33,positive,65.0
24126,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,super love,2020-11-03 17:57:26,positive,75.0
24127,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,love,2021-05-19 16:07:32,positive,65.0
24128,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,dislike,2020-08-25 04:01:33,negative,10.0
24129,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,adore,2020-07-09 00:07:00,positive,72.0
24130,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,worried,2021-02-03 17:30:08,negative,12.0
24131,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,interested,2021-01-24 22:56:11,positive,30.0
24132,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,indifferent,2020-10-23 00:24:41,neutral,20.0
24133,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,intrigued,2021-01-19 21:03:19,positive,45.0
24134,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,heart,2020-09-20 21:40:56,positive,60.0
24135,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,disgust,2020-07-01 08:52:18,negative,0.0
24136,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,dislike,2021-05-20 08:14:20,negative,10.0
24137,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,photo,technology,adore,2020-12-26 08:51:19,positive,72.0
24138,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,heart,2021-06-04 22:56:58,positive,60.0
24139,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,like,2020-08-17 10:07:34,positive,50.0
24140,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,want,2021-02-04 04:17:50,positive,70.0
24141,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,hate,2021-06-02 20:49:11,negative,5.0
24142,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,scared,2020-06-19 12:12:47,negative,15.0
24143,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,want,2020-11-25 07:40:09,positive,70.0
24144,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,cherish,2020-07-25 15:07:47,positive,70.0
24145,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,heart,2021-05-01 11:25:36,positive,60.0
24146,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,want,2021-01-19 03:07:07,positive,70.0
24147,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,want,2020-08-05 16:10:45,positive,70.0
24148,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,hate,2020-08-13 08:40:27,negative,5.0
24149,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,love,2021-06-16 17:05:13,positive,65.0
24150,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,want,2021-03-26 07:28:21,positive,70.0
24151,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,heart,2020-10-25 04:40:36,positive,60.0
24152,b23a874f-72fa-4abb-9ca5-941850c672bc,photo,healthy eating,disgust,2020-07-25 04:12:40,negative,0.0
24153,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,heart,2020-12-31 06:24:33,positive,60.0
24154,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,super love,2021-02-12 22:53:29,positive,75.0
24155,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,scared,2020-12-20 03:35:47,negative,15.0
24156,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,heart,2021-06-13 23:51:07,positive,60.0
24157,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,disgust,2021-04-20 06:23:02,negative,0.0
24158,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,dislike,2021-05-04 23:34:24,negative,10.0
24159,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,interested,2021-05-10 23:18:13,positive,30.0
24160,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,worried,2020-07-25 08:55:23,negative,12.0
24161,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,scared,2020-07-25 11:09:53,negative,15.0
24162,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,intrigued,2021-01-29 02:51:04,positive,45.0
24163,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,peeking,2021-03-30 21:16:04,neutral,35.0
24164,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,like,2021-04-25 00:04:36,positive,50.0
24165,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,super love,2020-11-27 10:51:30,positive,75.0
24166,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,heart,2021-02-28 16:00:52,positive,60.0
24167,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,scared,2021-03-07 02:26:55,negative,15.0
24168,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,heart,2021-05-15 17:03:23,positive,60.0
24169,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,super love,2021-05-10 21:55:56,positive,75.0
24170,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,cherish,2021-04-25 18:57:59,positive,70.0
24171,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,cherish,2020-12-05 17:38:16,positive,70.0
24172,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,super love,2020-08-05 17:04:21,positive,75.0
24173,26c02731-b5d8-4ad3-99a2-5e589e107937,video,studying,love,2020-07-19 11:39:33,positive,65.0
24174,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,want,2020-07-03 04:51:34,positive,70.0
24175,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,love,2020-09-18 00:41:58,positive,65.0
24176,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,disgust,2021-03-11 18:15:33,negative,0.0
24177,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,worried,2020-07-15 21:48:14,negative,12.0
24178,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,scared,2021-02-11 17:23:41,negative,15.0
24179,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,scared,2021-03-01 10:09:38,negative,15.0
24180,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,super love,2020-10-30 12:42:53,positive,75.0
24181,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,peeking,2020-07-10 20:52:12,neutral,35.0
24182,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,super love,2020-11-09 16:48:38,positive,75.0
24183,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,disgust,2020-10-20 18:38:49,negative,0.0
24184,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,interested,2020-11-21 14:12:02,positive,30.0
24185,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,intrigued,2020-10-09 12:26:18,positive,45.0
24186,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,dislike,2020-11-01 01:57:55,negative,10.0
24187,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,interested,2020-07-28 19:12:18,positive,30.0
24188,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,hate,2020-07-11 16:47:42,negative,5.0
24189,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,indifferent,2021-01-05 07:46:55,neutral,20.0
24190,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,indifferent,2021-02-06 09:07:35,neutral,20.0
24191,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,scared,2021-01-28 15:37:33,negative,15.0
24192,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,worried,2021-05-01 09:24:20,negative,12.0
24193,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,intrigued,2020-07-03 17:52:54,positive,45.0
24194,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,worried,2020-06-19 18:58:02,negative,12.0
24195,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,want,2020-10-11 15:00:11,positive,70.0
24196,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,heart,2021-04-22 04:51:29,positive,60.0
24197,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,super love,2020-08-11 08:03:30,positive,75.0
24198,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,disgust,2021-03-06 15:58:40,negative,0.0
24199,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,interested,2020-09-26 19:10:25,positive,30.0
24200,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,dislike,2020-12-31 19:10:59,negative,10.0
24201,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,peeking,2021-03-12 18:37:42,neutral,35.0
24202,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,indifferent,2020-08-11 06:00:12,neutral,20.0
24203,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,intrigued,2021-05-21 22:25:54,positive,45.0
24204,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,adore,2020-12-06 00:28:19,positive,72.0
24205,998194db-5706-4b01-9565-7c7e7d4ea5f5,audio,cooking,peeking,2021-06-11 20:08:31,neutral,35.0
24206,54e29395-9eba-4945-abee-cad58cbab090,video,science,adore,2021-04-01 05:50:07,positive,72.0
24207,54e29395-9eba-4945-abee-cad58cbab090,video,science,intrigued,2021-02-21 19:23:54,positive,45.0
24208,54e29395-9eba-4945-abee-cad58cbab090,video,science,disgust,2020-10-28 23:57:33,negative,0.0
24209,54e29395-9eba-4945-abee-cad58cbab090,video,science,super love,2021-01-05 22:29:09,positive,75.0
24210,54e29395-9eba-4945-abee-cad58cbab090,video,science,love,2020-12-09 09:02:59,positive,65.0
24211,54e29395-9eba-4945-abee-cad58cbab090,video,science,like,2021-01-05 15:11:49,positive,50.0
24212,54e29395-9eba-4945-abee-cad58cbab090,video,science,want,2021-04-20 11:30:35,positive,70.0
24213,54e29395-9eba-4945-abee-cad58cbab090,video,science,adore,2020-06-25 00:01:09,positive,72.0
24214,54e29395-9eba-4945-abee-cad58cbab090,video,science,super love,2020-08-02 11:42:48,positive,75.0
24215,54e29395-9eba-4945-abee-cad58cbab090,video,science,disgust,2020-09-27 03:01:40,negative,0.0
24216,54e29395-9eba-4945-abee-cad58cbab090,video,science,peeking,2020-10-01 16:06:32,neutral,35.0
24217,54e29395-9eba-4945-abee-cad58cbab090,video,science,hate,2020-07-12 09:19:13,negative,5.0
24218,54e29395-9eba-4945-abee-cad58cbab090,video,science,want,2020-12-10 19:44:51,positive,70.0
24219,54e29395-9eba-4945-abee-cad58cbab090,video,science,like,2020-10-26 13:02:43,positive,50.0
24220,54e29395-9eba-4945-abee-cad58cbab090,video,science,indifferent,2021-03-08 11:03:16,neutral,20.0
24221,54e29395-9eba-4945-abee-cad58cbab090,video,science,peeking,2021-03-16 15:47:38,neutral,35.0
24222,54e29395-9eba-4945-abee-cad58cbab090,video,science,indifferent,2020-08-01 03:09:35,neutral,20.0
24223,54e29395-9eba-4945-abee-cad58cbab090,video,science,heart,2020-08-15 06:22:18,positive,60.0
24224,54e29395-9eba-4945-abee-cad58cbab090,video,science,scared,2020-09-21 17:56:34,negative,15.0
24225,54e29395-9eba-4945-abee-cad58cbab090,video,science,scared,2020-12-30 15:40:26,negative,15.0
24226,54e29395-9eba-4945-abee-cad58cbab090,video,science,cherish,2020-08-10 03:51:11,positive,70.0
24227,54e29395-9eba-4945-abee-cad58cbab090,video,science,cherish,2020-08-07 18:18:25,positive,70.0
24228,54e29395-9eba-4945-abee-cad58cbab090,video,science,dislike,2020-08-09 21:32:55,negative,10.0
24229,54e29395-9eba-4945-abee-cad58cbab090,video,science,peeking,2021-01-02 20:42:45,neutral,35.0
24230,54e29395-9eba-4945-abee-cad58cbab090,video,science,cherish,2021-01-07 14:29:17,positive,70.0
24231,54e29395-9eba-4945-abee-cad58cbab090,video,science,like,2021-06-15 17:49:01,positive,50.0
24232,54e29395-9eba-4945-abee-cad58cbab090,video,science,interested,2021-03-22 08:19:53,positive,30.0
24233,54e29395-9eba-4945-abee-cad58cbab090,video,science,love,2021-05-18 23:31:06,positive,65.0
24234,54e29395-9eba-4945-abee-cad58cbab090,video,science,love,2020-12-30 00:26:37,positive,65.0
24235,54e29395-9eba-4945-abee-cad58cbab090,video,science,hate,2021-01-16 18:51:23,negative,5.0
24236,54e29395-9eba-4945-abee-cad58cbab090,video,science,hate,2020-10-29 09:17:47,negative,5.0
24237,54e29395-9eba-4945-abee-cad58cbab090,video,science,super love,2021-02-13 01:27:16,positive,75.0
24238,54e29395-9eba-4945-abee-cad58cbab090,video,science,peeking,2021-05-31 07:53:50,neutral,35.0
24239,54e29395-9eba-4945-abee-cad58cbab090,video,science,peeking,2020-07-27 21:57:26,neutral,35.0
24240,54e29395-9eba-4945-abee-cad58cbab090,video,science,hate,2020-12-02 13:20:41,negative,5.0
24241,54e29395-9eba-4945-abee-cad58cbab090,video,science,peeking,2020-07-16 18:37:27,neutral,35.0
24242,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,interested,2021-02-05 18:53:13,positive,30.0
24243,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,hate,2020-11-22 21:34:06,negative,5.0
24244,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,interested,2020-12-31 14:19:40,positive,30.0
24245,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,cherish,2021-06-06 04:06:54,positive,70.0
24246,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,cherish,2021-04-07 10:31:02,positive,70.0
24247,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,intrigued,2021-03-09 15:29:29,positive,45.0
24248,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,hate,2021-03-15 03:45:12,negative,5.0
24249,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,intrigued,2020-11-17 00:34:21,positive,45.0
24250,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,adore,2021-03-25 08:21:07,positive,72.0
24251,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,want,2020-11-11 01:24:29,positive,70.0
24252,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,love,2021-01-19 13:35:14,positive,65.0
24253,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2020-06-30 10:56:24,negative,12.0
24254,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,heart,2021-01-22 23:29:53,positive,60.0
24255,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,adore,2020-11-26 06:17:45,positive,72.0
24256,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,indifferent,2020-10-20 17:34:59,neutral,20.0
24257,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,intrigued,2021-06-09 21:50:43,positive,45.0
24258,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,scared,2020-11-06 02:44:40,negative,15.0
24259,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,disgust,2021-02-22 23:50:05,negative,0.0
24260,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2021-03-26 18:55:41,negative,12.0
24261,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,super love,2020-07-06 02:16:55,positive,75.0
24262,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,peeking,2021-05-22 21:04:20,neutral,35.0
24263,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2021-02-20 10:37:11,negative,12.0
24264,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,peeking,2020-11-08 12:08:04,neutral,35.0
24265,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,cherish,2020-08-18 08:10:37,positive,70.0
24266,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,worried,2021-01-19 11:25:56,negative,12.0
24267,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,adore,2020-10-16 06:13:12,positive,72.0
24268,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,cherish,2021-02-11 03:29:54,positive,70.0
24269,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,photo,animals,super love,2021-03-07 13:22:08,positive,75.0
24270,88e43f42-027e-4256-bab4-2d1c2b6f8f67,photo,education,hate,2020-12-20 07:01:30,negative,5.0
24271,a7849ef3-5930-4ba9-9cbe-e215811e713e,photo,studying,heart,2020-09-26 22:01:17,positive,60.0
24272,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,scared,2021-06-11 03:59:44,negative,15.0
24273,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,disgust,2021-04-15 13:22:46,negative,0.0
24274,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,peeking,2020-09-18 08:52:56,neutral,35.0
24275,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,interested,2021-05-13 07:38:37,positive,30.0
24276,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,like,2021-03-21 10:39:03,positive,50.0
24277,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,hate,2021-01-11 19:13:10,negative,5.0
24278,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,scared,2020-06-24 11:52:39,negative,15.0
24279,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,dislike,2020-06-25 12:39:53,negative,10.0
24280,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,peeking,2020-09-14 07:08:52,neutral,35.0
24281,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,intrigued,2020-08-30 20:08:54,positive,45.0
24282,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,like,2021-02-11 09:16:29,positive,50.0
24283,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,love,2020-08-19 16:21:36,positive,65.0
24284,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,interested,2020-10-09 06:05:05,positive,30.0
24285,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,worried,2021-01-31 13:13:11,negative,12.0
24286,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,like,2020-11-17 12:59:38,positive,50.0
24287,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,scared,2020-10-29 20:51:08,negative,15.0
24288,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,interested,2021-01-22 22:46:14,positive,30.0
24289,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,scared,2020-06-19 12:40:07,negative,15.0
24290,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,interested,2020-06-20 13:51:39,positive,30.0
24291,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,intrigued,2021-06-10 13:52:18,positive,45.0
24292,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,worried,2021-06-17 15:57:50,negative,12.0
24293,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,hate,2020-12-25 06:16:12,negative,5.0
24294,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,interested,2021-03-04 23:39:26,positive,30.0
24295,c13e7406-c610-4721-b80d-2b5ad533e90a,GIF,cooking,love,2020-12-12 22:32:22,positive,65.0
24296,a973290c-989a-44d2-afb9-9b4bf16cc17f,video,tennis,like,2020-11-03 16:32:30,positive,50.0
24297,a973290c-989a-44d2-afb9-9b4bf16cc17f,video,tennis,worried,2021-02-15 14:58:34,negative,12.0
24298,a973290c-989a-44d2-afb9-9b4bf16cc17f,video,tennis,intrigued,2021-01-02 01:11:23,positive,45.0
24299,a973290c-989a-44d2-afb9-9b4bf16cc17f,video,tennis,dislike,2021-05-09 19:27:15,negative,10.0
24300,a973290c-989a-44d2-afb9-9b4bf16cc17f,video,tennis,indifferent,2020-07-23 20:43:10,neutral,20.0
24301,a973290c-989a-44d2-afb9-9b4bf16cc17f,video,tennis,heart,2020-08-20 01:10:28,positive,60.0
